"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FJI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",10.871,
"FJI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",10.957,
"FJI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",10.827,
"FJI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",10.879,
"FJI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",10.888,
"FJI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",11.021,
"FJI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",10.628,
"FJI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",10.505,
"FJI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",10.959,
"FJI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",10.936,
"FJI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",10.854,
"FJI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",10.859,
"GAB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",36.499,
"GAB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",34.933,
"GAB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",37.852,
"GAB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",35.147,
"GAB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",36.036,
"GAB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",36.739,
"GAB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",35.476,
"GAB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",37.691,
"GAB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",34.521,
"GAB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",40.574,
"GAB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",39.695,
"GAB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",35.768,
"GAB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",37.549,
"GAB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",37.438,
"GMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",59.321,
"GMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",59.042,
"GMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",59.499,
"GMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",55.453,
"GMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",54.867,
"GMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",56.98,
"GMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",62.185,
"GMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",51.639,
"GMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",53.686,
"GMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",61.846,
"GMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",57.608,
"GMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",61.527,
"GMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",58.125,
"GMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",58.214,
"GEO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",18.571,
"GEO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",18.79,
"GEO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",17.744,
"GEO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",16.843,
"GEO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",18.536,
"GEO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",20.59,
"GEO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",20.889,
"GEO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",20.258,
"GEO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",19.993,
"GEO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",19.021,
"GEO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",18.199,
"GEO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",18.501,
"GEO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",18.241,
"GEO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",18.247,
"GHA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",58.941,
"GHA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",49.608,
"GHA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",60.907,
"GHA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",53.33,
"GHA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",50.698,
"GHA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",54.18,
"GHA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",55.116,
"GHA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",48.308,
"GHA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",47.447,
"GHA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",61.115,
"GHA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",60.311,
"GHA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",56.464,
"GHA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",54.717,
"GHA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",54.476,
"GTM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",40.817,
"GTM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",38.694,
"GTM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",36.086,
"GTM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",29.361,
"GTM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",28.979,
"GTM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",32.653,
"GTM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",30.452,
"GTM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",32.355,
"GTM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",29.585,
"GTM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",31.114,
"GTM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",29.316,
"GTM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",27.991,
"GTM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",28.189,
"GTM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",27.814,
"GIN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",54.828,
"GIN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",50.35,
"GIN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",53.308,
"GIN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",51.161,
"GIN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",51.441,
"GIN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",52.395,
"GIN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",53.228,
"GIN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",46.339,
"GIN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",48.507,
"GIN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",56.59,
"GIN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",53.964,
"GIN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",53.821,
"GIN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",52.762,
"GIN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",52.823,
"GNB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",57.547,
"GNB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",55.296,
"GNB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",56.306,
"GNB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",52.503,
"GNB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",52.735,
"GNB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",53.882,
"GNB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",56.8,
"GNB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",47.537,
"GNB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",49.249,
"GNB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",57.455,
"GNB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",54.118,
"GNB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",57.434,
"GNB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",53.988,
"GNB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",54.018,
"HTI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",15.888,
"HTI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",15.327,
"HTI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",19.892,
"HTI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",18.878,
"HTI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",18.354,
"HTI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",18.028,
"HTI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",18.86,
"HTI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",19.031,
"HTI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",19.496,
"HTI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",20.221,
"HTI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",19.464,
"HTI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",19.429,
"HTI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",19.442,
"HTI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",19.322,
"HND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",27.926,
"HND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",26.436,
"HND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",27.585,
"HND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",25.546,
"HND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",24.111,
"HND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",28.747,
"HND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",25.562,
"HND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",28.093,
"HND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",25.631,
"HND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",26.77,
"HND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",24.807,
"HND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",22.79,
"HND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",23.411,
"HND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",22.926,
"HKG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",24.703,
"HKG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",24.09,
"HKG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",25.402,
"HKG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",27.231,
"HKG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",25.275,
"HKG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",28.782,
"HKG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",28.116,
"HKG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",29.828,
"HKG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",29.255,
"HKG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",26.47,
"HKG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",25.064,
"HKG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",24.498,
"HKG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",24.409,
"HKG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",23.905,
"IND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",71.784,
"IND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",65.32,
"IND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",70.693,
"IND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",70.645,
"IND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",77.477,
"IND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",80.745,
"IND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",87.099,
"IND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",90.102,
"IND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",95.837,
"IND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",88.897,
"IND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",92.546,
"IND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",82.062,
"IND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",83.211,
"IND","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",83.304,
"IDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",26.836,
"IDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",25.232,
"IDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",23.763,
"IDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",22.111,
"IDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",22.591,
"IDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",19.19,
"IDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",20.351,
"IDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",20.303,
"IDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",19.147,
"IDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",20.179,
"IDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",21.454,
"IDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",18.857,
"IDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",19.408,
"IDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",19.674,
"IRN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",38.421,
"IRN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",38.458,
"IRN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",40.488,
"IRN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",39.413,
"IRN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",42.318,
"IRN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",43.55,
"IRN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",42.519,
"IRN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",42.234,
"IRN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",40.805,
"IRN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",41.948,
"IRN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",40.773,
"IRN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",39.985,
"IRN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",39.596,
"IRN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",39.002,
"IRQ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",55.021,
"IRQ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",49.864,
"IRQ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",52.261,
"IRQ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",52.079,
"IRQ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",58.036,
"IRQ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",54.817,
"IRQ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",54.438,
"IRQ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",52.522,
"IRQ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",48.642,
"IRQ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",54.237,
"IRQ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",51.208,
"IRQ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",51.089,
"IRQ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",50.286,
"IRQ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",49.617,
"ISR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",21.05,
"ISR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",23.258,
"ISR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",23.156,
"ISR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",22.976,
"ISR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",24.737,
"ISR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",24.506,
"ISR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",22.15,
"ISR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",22.716,
"ISR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",21.538,
"ISR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",22.251,
"ISR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",18.628,
"ISR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",19.904,
"ISR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",19.736,
"ISR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",19.424,
"JAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",13.678,
"JAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",13.224,
"JAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",15.883,
"JAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",16.345,
"JAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",15.825,
"JAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",14.975,
"JAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",15.724,
"JAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",15.854,
"JAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",16.45,
"JAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",16.685,
"JAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",16.324,
"JAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",16.374,
"JAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",16.324,
"JAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",16.245,
"JOR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",27.763,
"JOR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",30.525,
"JOR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",28.821,
"JOR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",32.871,
"JOR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",35.408,
"JOR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",33.298,
"JOR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",32.78,
"JOR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",35.092,
"JOR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",33.544,
"JOR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",34.973,
"JOR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",31.645,
"JOR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",32.028,
"JOR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",30.962,
"JOR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",30.13,
"KAZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",21.73,
"KAZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",20.78,
"KAZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",18.758,
"KAZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",18.001,
"KAZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",20.178,
"KAZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",23.731,
"KAZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",25.304,
"KAZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",24.068,
"KAZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",22.497,
"KAZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",21.474,
"KAZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",21.791,
"KAZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",20.963,
"KAZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",21.053,
"KAZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",21.045,
"KEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",21.67,
"KEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",22.007,
"KEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",25.418,
"KEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",23.237,
"KEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",26.716,
"KEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",28.666,
"KEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",28.963,
"KEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",28.022,
"KEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",27.207,
"KEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",28.041,
"KEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",26.864,
"KEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",25.03,
"KEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",23.247,
"KEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",21.535,
"KWT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",59.78,
"KWT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",53.97,
"KWT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",63.996,
"KWT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",67.381,
"KWT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",68.202,
"KWT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",69.986,
"KWT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",71.344,
"KWT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",68.892,
"KWT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",58.943,
"KWT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",68.099,
"KWT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",63.141,
"KWT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",65.179,
"KWT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",63.282,
"KWT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",62.673,
"KGZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",23.806,
"KGZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",23.873,
"KGZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",25.231,
"KGZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",23.195,
"KGZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",23.75,
"KGZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",28.366,
"KGZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",28.211,
"KGZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",29.237,
"KGZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",26.731,
"KGZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",25.89,
"KGZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",25.302,
"KGZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",24.571,
"KGZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",24.752,
"KGZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",24.605,
"LAO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",27.026,
"LAO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",26.584,
"LAO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",25.64,
